,Unnamed: 0,open_time,close
16866974,16866974,1752556574000000,2967.53
16866975,16866975,1752556575000000,2967.64
16866976,16866976,1752556576000000,2967.64
16866977,16866977,1752556577000000,2967.64
16866978,16866978,1752556578000000,2967.22
16866979,16866979,1752556579000000,2966.87
16866980,16866980,1752556580000000,2966.66
16866981,16866981,1752556581000000,2966.66
16866982,16866982,1752556582000000,2966.67
16866983,16866983,1752556583000000,2966.7
16866984,16866984,1752556584000000,2966.55
16866985,16866985,1752556585000000,2966.07
16866986,16866986,1752556586000000,2966.07
16866987,16866987,1752556587000000,2966.1
16866988,16866988,1752556588000000,2966.09
16866989,16866989,1752556589000000,2966.09
16866990,16866990,1752556590000000,2966.1
16866991,16866991,1752556591000000,2966.0
16866992,16866992,1752556592000000,2966.01
16866993,16866993,1752556593000000,2965.59
16866994,16866994,1752556594000000,2965.59
16866995,16866995,1752556595000000,2965.51
16866996,16866996,1752556596000000,2965.42
16866997,16866997,1752556597000000,2965.4
16866998,16866998,1752556598000000,2965.67
16866999,16866999,1752556599000000,2965.8
16867000,16867000,1752556600000000,2965.98
16867001,16867001,1752556601000000,2965.55
16867002,16867002,1752556602000000,2965.77
16867003,16867003,1752556603000000,2965.62
16867004,16867004,1752556604000000,2965.61
16867005,16867005,1752556605000000,2965.61
16867006,16867006,1752556606000000,2965.62
16867007,16867007,1752556607000000,2965.62
16867008,16867008,1752556608000000,2965.69
16867009,16867009,1752556609000000,2965.69
16867010,16867010,1752556610000000,2965.69
16867011,16867011,1752556611000000,2964.89
16867012,16867012,1752556612000000,2964.89
16867013,16867013,1752556613000000,2964.89
16867014,16867014,1752556614000000,2964.88
16867015,16867015,1752556615000000,2964.88
16867016,16867016,1752556616000000,2964.88
16867017,16867017,1752556617000000,2964.88
16867018,16867018,1752556618000000,2964.54
16867019,16867019,1752556619000000,2964.48
16867020,16867020,1752556620000000,2964.48
16867021,16867021,1752556621000000,2964.3
16867022,16867022,1752556622000000,2964.3
16867023,16867023,1752556623000000,2964.79
16867024,16867024,1752556624000000,2965.32
16867025,16867025,1752556625000000,2965.2
16867026,16867026,1752556626000000,2965.2
16867027,16867027,1752556627000000,2965.39
16867028,16867028,1752556628000000,2965.65
16867029,16867029,1752556629000000,2965.69
16867030,16867030,1752556630000000,2965.69
16867031,16867031,1752556631000000,2965.7
16867032,16867032,1752556632000000,2965.62
16867033,16867033,1752556633000000,2965.62
16867034,16867034,1752556634000000,2965.63
16867035,16867035,1752556635000000,2965.64
16867036,16867036,1752556636000000,2965.51
16867037,16867037,1752556637000000,2965.48
16867038,16867038,1752556638000000,2965.48
16867039,16867039,1752556639000000,2965.48
16867040,16867040,1752556640000000,2965.6
16867041,16867041,1752556641000000,2965.6
16867042,16867042,1752556642000000,2965.59
16867043,16867043,1752556643000000,2965.59
16867044,16867044,1752556644000000,2965.33
16867045,16867045,1752556645000000,2965.84
16867046,16867046,1752556646000000,2966.2
16867047,16867047,1752556647000000,2966.55
16867048,16867048,1752556648000000,2967.6
16867049,16867049,1752556649000000,2967.6
16867050,16867050,1752556650000000,2967.78
16867051,16867051,1752556651000000,2967.78
16867052,16867052,1752556652000000,2967.78
16867053,16867053,1752556653000000,2967.78
16867054,16867054,1752556654000000,2967.79
16867055,16867055,1752556655000000,2967.79
16867056,16867056,1752556656000000,2967.79
16867057,16867057,1752556657000000,2967.79
16867058,16867058,1752556658000000,2967.79
16867059,16867059,1752556659000000,2967.79
16867060,16867060,1752556660000000,2967.79
16867061,16867061,1752556661000000,2967.79
16867062,16867062,1752556662000000,2967.89
16867063,16867063,1752556663000000,2967.9
16867064,16867064,1752556664000000,2967.9
16867065,16867065,1752556665000000,2967.9
16867066,16867066,1752556666000000,2967.9
16867067,16867067,1752556667000000,2967.9
16867068,16867068,1752556668000000,2967.59
16867069,16867069,1752556669000000,2967.58
16867070,16867070,1752556670000000,2967.58
16867071,16867071,1752556671000000,2967.59
16867072,16867072,1752556672000000,2967.4
16867073,16867073,1752556673000000,2967.4
16867074,16867074,1752556674000000,2967.47
16867075,16867075,1752556675000000,2967.47
16867076,16867076,1752556676000000,2967.75
16867077,16867077,1752556677000000,2968.19
16867078,16867078,1752556678000000,2967.96
16867079,16867079,1752556679000000,2968.29
16867080,16867080,1752556680000000,2968.3
16867081,16867081,1752556681000000,2968.39
16867082,16867082,1752556682000000,2968.39
16867083,16867083,1752556683000000,2968.39
16867084,16867084,1752556684000000,2968.39
16867085,16867085,1752556685000000,2968.6
16867086,16867086,1752556686000000,2968.4
16867087,16867087,1752556687000000,2968.41
16867088,16867088,1752556688000000,2968.6
16867089,16867089,1752556689000000,2968.6
16867090,16867090,1752556690000000,2968.59
16867091,16867091,1752556691000000,2968.59
16867092,16867092,1752556692000000,2968.6
16867093,16867093,1752556693000000,2968.6
16867094,16867094,1752556694000000,2969.1
16867095,16867095,1752556695000000,2969.1
16867096,16867096,1752556696000000,2969.1
16867097,16867097,1752556697000000,2969.1
16867098,16867098,1752556698000000,2969.38
16867099,16867099,1752556699000000,2969.38
16867100,16867100,1752556700000000,2969.38
16867101,16867101,1752556701000000,2969.38
16867102,16867102,1752556702000000,2969.38
16867103,16867103,1752556703000000,2969.4
16867104,16867104,1752556704000000,2969.4
16867105,16867105,1752556705000000,2969.4
16867106,16867106,1752556706000000,2969.51
16867107,16867107,1752556707000000,2969.62
16867108,16867108,1752556708000000,2969.62
16867109,16867109,1752556709000000,2969.62
16867110,16867110,1752556710000000,2969.62
16867111,16867111,1752556711000000,2969.7
16867112,16867112,1752556712000000,2970.0
16867113,16867113,1752556713000000,2970.0
16867114,16867114,1752556714000000,2970.14
16867115,16867115,1752556715000000,2970.8
16867116,16867116,1752556716000000,2970.8
16867117,16867117,1752556717000000,2970.74
16867118,16867118,1752556718000000,2970.3
16867119,16867119,1752556719000000,2969.6
16867120,16867120,1752556720000000,2969.74
16867121,16867121,1752556721000000,2970.73
16867122,16867122,1752556722000000,2970.0
16867123,16867123,1752556723000000,2969.76
16867124,16867124,1752556724000000,2969.76
16867125,16867125,1752556725000000,2969.7
16867126,16867126,1752556726000000,2969.25
16867127,16867127,1752556727000000,2969.1
16867128,16867128,1752556728000000,2968.95
16867129,16867129,1752556729000000,2968.8
16867130,16867130,1752556730000000,2968.71
16867131,16867131,1752556731000000,2968.91
16867132,16867132,1752556732000000,2968.91
16867133,16867133,1752556733000000,2968.91
16867134,16867134,1752556734000000,2968.91
16867135,16867135,1752556735000000,2968.91
16867136,16867136,1752556736000000,2968.91
16867137,16867137,1752556737000000,2968.91
16867138,16867138,1752556738000000,2969.14
16867139,16867139,1752556739000000,2969.14
16867140,16867140,1752556740000000,2969.03
16867141,16867141,1752556741000000,2969.03
16867142,16867142,1752556742000000,2969.03
16867143,16867143,1752556743000000,2968.71
16867144,16867144,1752556744000000,2968.65
16867145,16867145,1752556745000000,2968.65
16867146,16867146,1752556746000000,2968.65
16867147,16867147,1752556747000000,2968.65
16867148,16867148,1752556748000000,2968.61
16867149,16867149,1752556749000000,2968.61
16867150,16867150,1752556750000000,2968.34
16867151,16867151,1752556751000000,2968.34
16867152,16867152,1752556752000000,2968.34
16867153,16867153,1752556753000000,2968.34
16867154,16867154,1752556754000000,2968.33
16867155,16867155,1752556755000000,2968.27
16867156,16867156,1752556756000000,2968.28
16867157,16867157,1752556757000000,2968.27
16867158,16867158,1752556758000000,2968.27
16867159,16867159,1752556759000000,2968.26
16867160,16867160,1752556760000000,2968.39
16867161,16867161,1752556761000000,2968.6
16867162,16867162,1752556762000000,2968.59
16867163,16867163,1752556763000000,2968.59
16867164,16867164,1752556764000000,2968.59
16867165,16867165,1752556765000000,2968.59
16867166,16867166,1752556766000000,2968.59
16867167,16867167,1752556767000000,2968.59
16867168,16867168,1752556768000000,2968.59
16867169,16867169,1752556769000000,2968.95
16867170,16867170,1752556770000000,2968.95
16867171,16867171,1752556771000000,2968.95
16867172,16867172,1752556772000000,2968.95
16867173,16867173,1752556773000000,2969.09
16867174,16867174,1752556774000000,2968.9
16867175,16867175,1752556775000000,2968.86
16867176,16867176,1752556776000000,2968.86
16867177,16867177,1752556777000000,2968.86
16867178,16867178,1752556778000000,2968.86
16867179,16867179,1752556779000000,2967.95
16867180,16867180,1752556780000000,2967.95
16867181,16867181,1752556781000000,2967.95
16867182,16867182,1752556782000000,2968.19
16867183,16867183,1752556783000000,2968.19
16867184,16867184,1752556784000000,2968.5
16867185,16867185,1752556785000000,2968.59
16867186,16867186,1752556786000000,2969.1
16867187,16867187,1752556787000000,2969.1
16867188,16867188,1752556788000000,2969.1
16867189,16867189,1752556789000000,2969.4
16867190,16867190,1752556790000000,2969.4
16867191,16867191,1752556791000000,2969.4
16867192,16867192,1752556792000000,2969.4
16867193,16867193,1752556793000000,2969.4
16867194,16867194,1752556794000000,2969.4
16867195,16867195,1752556795000000,2969.88
16867196,16867196,1752556796000000,2969.89
16867197,16867197,1752556797000000,2969.89
16867198,16867198,1752556798000000,2970.15
16867199,16867199,1752556799000000,2970.15
16867200,16867200,1752556800000000,2970.59
16867201,16867201,1752556801000000,2970.66
16867202,16867202,1752556802000000,2970.65
16867203,16867203,1752556803000000,2970.65
16867204,16867204,1752556804000000,2970.0
16867205,16867205,1752556805000000,2970.0
16867206,16867206,1752556806000000,2970.0
16867207,16867207,1752556807000000,2969.99
16867208,16867208,1752556808000000,2969.99
16867209,16867209,1752556809000000,2969.99
16867210,16867210,1752556810000000,2969.99
16867211,16867211,1752556811000000,2969.99
16867212,16867212,1752556812000000,2969.99
16867213,16867213,1752556813000000,2969.99
16867214,16867214,1752556814000000,2969.99
16867215,16867215,1752556815000000,2969.99
16867216,16867216,1752556816000000,2969.99
16867217,16867217,1752556817000000,2969.99
16867218,16867218,1752556818000000,2969.99
16867219,16867219,1752556819000000,2969.99
16867220,16867220,1752556820000000,2969.99
16867221,16867221,1752556821000000,2970.15
16867222,16867222,1752556822000000,2970.15
16867223,16867223,1752556823000000,2970.29
16867224,16867224,1752556824000000,2970.29
16867225,16867225,1752556825000000,2969.88
16867226,16867226,1752556826000000,2969.88
16867227,16867227,1752556827000000,2969.7
16867228,16867228,1752556828000000,2969.7
16867229,16867229,1752556829000000,2969.55
16867230,16867230,1752556830000000,2969.4
16867231,16867231,1752556831000000,2969.4
16867232,16867232,1752556832000000,2969.25
16867233,16867233,1752556833000000,2969.25
16867234,16867234,1752556834000000,2969.49
16867235,16867235,1752556835000000,2969.49
16867236,16867236,1752556836000000,2969.49
16867237,16867237,1752556837000000,2969.49
16867238,16867238,1752556838000000,2969.49
16867239,16867239,1752556839000000,2969.49
16867240,16867240,1752556840000000,2969.49
16867241,16867241,1752556841000000,2969.49
16867242,16867242,1752556842000000,2969.16
16867243,16867243,1752556843000000,2968.95
16867244,16867244,1752556844000000,2968.8
16867245,16867245,1752556845000000,2968.8
16867246,16867246,1752556846000000,2968.8
16867247,16867247,1752556847000000,2968.8
16867248,16867248,1752556848000000,2968.9
16867249,16867249,1752556849000000,2968.9
16867250,16867250,1752556850000000,2968.9
16867251,16867251,1752556851000000,2968.9
16867252,16867252,1752556852000000,2968.9
16867253,16867253,1752556853000000,2969.17
16867254,16867254,1752556854000000,2969.69
16867255,16867255,1752556855000000,2969.69
16867256,16867256,1752556856000000,2969.69
16867257,16867257,1752556857000000,2969.69
16867258,16867258,1752556858000000,2969.69
16867259,16867259,1752556859000000,2969.69
16867260,16867260,1752556860000000,2969.69
16867261,16867261,1752556861000000,2969.69
16867262,16867262,1752556862000000,2969.69
16867263,16867263,1752556863000000,2969.87
16867264,16867264,1752556864000000,2969.97
16867265,16867265,1752556865000000,2969.99
16867266,16867266,1752556866000000,2970.0
16867267,16867267,1752556867000000,2970.0
16867268,16867268,1752556868000000,2970.0
16867269,16867269,1752556869000000,2970.0
16867270,16867270,1752556870000000,2970.0
16867271,16867271,1752556871000000,2970.0
16867272,16867272,1752556872000000,2970.0
16867273,16867273,1752556873000000,2970.0
16867274,16867274,1752556874000000,2970.14
16867275,16867275,1752556875000000,2970.14
16867276,16867276,1752556876000000,2970.14
16867277,16867277,1752556877000000,2970.14
16867278,16867278,1752556878000000,2970.14
16867279,16867279,1752556879000000,2970.14
16867280,16867280,1752556880000000,2969.55
16867281,16867281,1752556881000000,2969.5
16867282,16867282,1752556882000000,2969.5
16867283,16867283,1752556883000000,2969.51
16867284,16867284,1752556884000000,2969.51
16867285,16867285,1752556885000000,2969.5
16867286,16867286,1752556886000000,2970.1
16867287,16867287,1752556887000000,2970.1
16867288,16867288,1752556888000000,2970.1
16867289,16867289,1752556889000000,2970.1
16867290,16867290,1752556890000000,2970.1
16867291,16867291,1752556891000000,2970.1
16867292,16867292,1752556892000000,2970.15
16867293,16867293,1752556893000000,2970.5
16867294,16867294,1752556894000000,2970.7
16867295,16867295,1752556895000000,2970.74
16867296,16867296,1752556896000000,2970.74
16867297,16867297,1752556897000000,2970.74
16867298,16867298,1752556898000000,2970.74
16867299,16867299,1752556899000000,2970.9
16867300,16867300,1752556900000000,2971.05
16867301,16867301,1752556901000000,2971.09
16867302,16867302,1752556902000000,2971.1
16867303,16867303,1752556903000000,2971.1
16867304,16867304,1752556904000000,2971.1
16867305,16867305,1752556905000000,2971.1
16867306,16867306,1752556906000000,2970.96
16867307,16867307,1752556907000000,2970.96
16867308,16867308,1752556908000000,2970.3
16867309,16867309,1752556909000000,2970.3
16867310,16867310,1752556910000000,2970.3
16867311,16867311,1752556911000000,2970.3
16867312,16867312,1752556912000000,2969.9
16867313,16867313,1752556913000000,2969.7
16867314,16867314,1752556914000000,2969.32
16867315,16867315,1752556915000000,2969.32
16867316,16867316,1752556916000000,2969.25
16867317,16867317,1752556917000000,2969.25
16867318,16867318,1752556918000000,2969.25
16867319,16867319,1752556919000000,2969.21
16867320,16867320,1752556920000000,2969.27
16867321,16867321,1752556921000000,2969.27
16867322,16867322,1752556922000000,2969.41
16867323,16867323,1752556923000000,2969.41
16867324,16867324,1752556924000000,2969.41
16867325,16867325,1752556925000000,2969.41
16867326,16867326,1752556926000000,2969.51
16867327,16867327,1752556927000000,2969.1
16867328,16867328,1752556928000000,2969.1
16867329,16867329,1752556929000000,2969.33
16867330,16867330,1752556930000000,2969.4
16867331,16867331,1752556931000000,2969.39
16867332,16867332,1752556932000000,2969.39
16867333,16867333,1752556933000000,2969.39
16867334,16867334,1752556934000000,2969.39
16867335,16867335,1752556935000000,2968.8
16867336,16867336,1752556936000000,2968.7
16867337,16867337,1752556937000000,2968.7
16867338,16867338,1752556938000000,2968.7
16867339,16867339,1752556939000000,2968.7
16867340,16867340,1752556940000000,2968.7
16867341,16867341,1752556941000000,2968.7
16867342,16867342,1752556942000000,2968.7
16867343,16867343,1752556943000000,2968.7
16867344,16867344,1752556944000000,2968.7
16867345,16867345,1752556945000000,2968.7
16867346,16867346,1752556946000000,2968.7
16867347,16867347,1752556947000000,2968.7
16867348,16867348,1752556948000000,2968.7
16867349,16867349,1752556949000000,2968.7
16867350,16867350,1752556950000000,2968.32
16867351,16867351,1752556951000000,2968.8
16867352,16867352,1752556952000000,2968.8
16867353,16867353,1752556953000000,2968.89
16867354,16867354,1752556954000000,2968.6
16867355,16867355,1752556955000000,2968.2
16867356,16867356,1752556956000000,2968.2
16867357,16867357,1752556957000000,2968.21
16867358,16867358,1752556958000000,2968.59
16867359,16867359,1752556959000000,2968.59
16867360,16867360,1752556960000000,2968.59
16867361,16867361,1752556961000000,2968.59
16867362,16867362,1752556962000000,2968.59
16867363,16867363,1752556963000000,2968.59
16867364,16867364,1752556964000000,2967.91
16867365,16867365,1752556965000000,2967.8
16867366,16867366,1752556966000000,2967.75
16867367,16867367,1752556967000000,2967.71
16867368,16867368,1752556968000000,2968.32
16867369,16867369,1752556969000000,2968.34
16867370,16867370,1752556970000000,2968.34
16867371,16867371,1752556971000000,2968.34
16867372,16867372,1752556972000000,2968.34
16867373,16867373,1752556973000000,2968.34
16867374,16867374,1752556974000000,2968.07
16867375,16867375,1752556975000000,2968.07
16867376,16867376,1752556976000000,2968.07
16867377,16867377,1752556977000000,2967.9
16867378,16867378,1752556978000000,2967.9
16867379,16867379,1752556979000000,2967.9
16867380,16867380,1752556980000000,2967.9
16867381,16867381,1752556981000000,2967.9
16867382,16867382,1752556982000000,2967.9
16867383,16867383,1752556983000000,2968.19
16867384,16867384,1752556984000000,2968.5
16867385,16867385,1752556985000000,2968.5
16867386,16867386,1752556986000000,2968.58
16867387,16867387,1752556987000000,2968.58
16867388,16867388,1752556988000000,2968.58
16867389,16867389,1752556989000000,2968.58
16867390,16867390,1752556990000000,2968.58
16867391,16867391,1752556991000000,2968.58
16867392,16867392,1752556992000000,2968.54
16867393,16867393,1752556993000000,2968.42
16867394,16867394,1752556994000000,2968.42
16867395,16867395,1752556995000000,2968.42
16867396,16867396,1752556996000000,2968.42
16867397,16867397,1752556997000000,2968.42
16867398,16867398,1752556998000000,2968.5
16867399,16867399,1752556999000000,2968.5
16867400,16867400,1752557000000000,2969.25
16867401,16867401,1752557001000000,2969.4
16867402,16867402,1752557002000000,2969.55
16867403,16867403,1752557003000000,2969.69
16867404,16867404,1752557004000000,2969.69
16867405,16867405,1752557005000000,2969.69
16867406,16867406,1752557006000000,2969.69
16867407,16867407,1752557007000000,2970.0
16867408,16867408,1752557008000000,2970.0
16867409,16867409,1752557009000000,2970.0
16867410,16867410,1752557010000000,2970.09
16867411,16867411,1752557011000000,2970.09
16867412,16867412,1752557012000000,2970.09
16867413,16867413,1752557013000000,2970.2
16867414,16867414,1752557014000000,2970.44
16867415,16867415,1752557015000000,2970.44
16867416,16867416,1752557016000000,2970.44
16867417,16867417,1752557017000000,2970.44
16867418,16867418,1752557018000000,2970.44
16867419,16867419,1752557019000000,2970.44
16867420,16867420,1752557020000000,2970.6
16867421,16867421,1752557021000000,2970.69
16867422,16867422,1752557022000000,2970.69
16867423,16867423,1752557023000000,2970.69
16867424,16867424,1752557024000000,2970.69
16867425,16867425,1752557025000000,2970.69
16867426,16867426,1752557026000000,2970.69
16867427,16867427,1752557027000000,2970.69
16867428,16867428,1752557028000000,2970.9
16867429,16867429,1752557029000000,2971.18
16867430,16867430,1752557030000000,2971.5
16867431,16867431,1752557031000000,2971.59
16867432,16867432,1752557032000000,2971.59
16867433,16867433,1752557033000000,2971.59
16867434,16867434,1752557034000000,2971.59
16867435,16867435,1752557035000000,2971.59
16867436,16867436,1752557036000000,2971.59
16867437,16867437,1752557037000000,2971.6
16867438,16867438,1752557038000000,2971.6
16867439,16867439,1752557039000000,2971.59
16867440,16867440,1752557040000000,2971.51
16867441,16867441,1752557041000000,2971.19
16867442,16867442,1752557042000000,2970.84
16867443,16867443,1752557043000000,2970.84
16867444,16867444,1752557044000000,2970.84
16867445,16867445,1752557045000000,2970.73
16867446,16867446,1752557046000000,2970.73
16867447,16867447,1752557047000000,2970.73
16867448,16867448,1752557048000000,2970.73
16867449,16867449,1752557049000000,2970.77
16867450,16867450,1752557050000000,2970.78
16867451,16867451,1752557051000000,2970.78
16867452,16867452,1752557052000000,2970.78
16867453,16867453,1752557053000000,2970.78
16867454,16867454,1752557054000000,2970.78
16867455,16867455,1752557055000000,2971.13
16867456,16867456,1752557056000000,2971.13
16867457,16867457,1752557057000000,2971.15
16867458,16867458,1752557058000000,2971.15
16867459,16867459,1752557059000000,2971.13
16867460,16867460,1752557060000000,2971.14
16867461,16867461,1752557061000000,2971.14
16867462,16867462,1752557062000000,2971.16
16867463,16867463,1752557063000000,2971.16
16867464,16867464,1752557064000000,2971.16
16867465,16867465,1752557065000000,2971.16
16867466,16867466,1752557066000000,2971.16
16867467,16867467,1752557067000000,2971.16
16867468,16867468,1752557068000000,2971.16
16867469,16867469,1752557069000000,2971.16
16867470,16867470,1752557070000000,2971.2
16867471,16867471,1752557071000000,2971.2
16867472,16867472,1752557072000000,2971.2
16867473,16867473,1752557073000000,2971.32
16867474,16867474,1752557074000000,2971.32
16867475,16867475,1752557075000000,2971.32
16867476,16867476,1752557076000000,2971.32
16867477,16867477,1752557077000000,2971.32
16867478,16867478,1752557078000000,2971.32
16867479,16867479,1752557079000000,2971.32
16867480,16867480,1752557080000000,2971.31
16867481,16867481,1752557081000000,2971.31
16867482,16867482,1752557082000000,2971.31
16867483,16867483,1752557083000000,2971.31
16867484,16867484,1752557084000000,2971.38
16867485,16867485,1752557085000000,2971.27
16867486,16867486,1752557086000000,2971.27
16867487,16867487,1752557087000000,2971.27
16867488,16867488,1752557088000000,2971.27
16867489,16867489,1752557089000000,2971.13
16867490,16867490,1752557090000000,2971.0
16867491,16867491,1752557091000000,2971.0
16867492,16867492,1752557092000000,2970.71
16867493,16867493,1752557093000000,2970.71
16867494,16867494,1752557094000000,2970.71
16867495,16867495,1752557095000000,2970.69
16867496,16867496,1752557096000000,2970.69
16867497,16867497,1752557097000000,2970.69
16867498,16867498,1752557098000000,2970.69
16867499,16867499,1752557099000000,2970.6
16867500,16867500,1752557100000000,2970.6
16867501,16867501,1752557101000000,2970.65
16867502,16867502,1752557102000000,2970.65
16867503,16867503,1752557103000000,2970.65
16867504,16867504,1752557104000000,2970.65
16867505,16867505,1752557105000000,2970.65
16867506,16867506,1752557106000000,2970.68
16867507,16867507,1752557107000000,2970.99
16867508,16867508,1752557108000000,2970.99
16867509,16867509,1752557109000000,2970.99
16867510,16867510,1752557110000000,2970.99
16867511,16867511,1752557111000000,2970.99
16867512,16867512,1752557112000000,2970.99
16867513,16867513,1752557113000000,2971.2
16867514,16867514,1752557114000000,2971.2
16867515,16867515,1752557115000000,2971.2
16867516,16867516,1752557116000000,2971.3
16867517,16867517,1752557117000000,2971.3
16867518,16867518,1752557118000000,2971.3
16867519,16867519,1752557119000000,2971.3
16867520,16867520,1752557120000000,2970.96
16867521,16867521,1752557121000000,2970.96
16867522,16867522,1752557122000000,2970.96
16867523,16867523,1752557123000000,2970.96
16867524,16867524,1752557124000000,2970.96
16867525,16867525,1752557125000000,2970.96
16867526,16867526,1752557126000000,2970.96
16867527,16867527,1752557127000000,2970.96
16867528,16867528,1752557128000000,2970.96
16867529,16867529,1752557129000000,2970.96
16867530,16867530,1752557130000000,2970.96
16867531,16867531,1752557131000000,2970.96
16867532,16867532,1752557132000000,2971.13
16867533,16867533,1752557133000000,2971.13
16867534,16867534,1752557134000000,2971.29
16867535,16867535,1752557135000000,2971.29
16867536,16867536,1752557136000000,2971.43
16867537,16867537,1752557137000000,2971.43
16867538,16867538,1752557138000000,2971.43
16867539,16867539,1752557139000000,2971.43
16867540,16867540,1752557140000000,2971.43
16867541,16867541,1752557141000000,2971.43
16867542,16867542,1752557142000000,2971.43
16867543,16867543,1752557143000000,2971.43
16867544,16867544,1752557144000000,2971.43
16867545,16867545,1752557145000000,2971.43
16867546,16867546,1752557146000000,2971.43
16867547,16867547,1752557147000000,2971.43
16867548,16867548,1752557148000000,2971.43
16867549,16867549,1752557149000000,2971.45
16867550,16867550,1752557150000000,2971.45
16867551,16867551,1752557151000000,2971.45
16867552,16867552,1752557152000000,2971.44
16867553,16867553,1752557153000000,2971.44
16867554,16867554,1752557154000000,2971.44
16867555,16867555,1752557155000000,2971.44
16867556,16867556,1752557156000000,2971.37
16867557,16867557,1752557157000000,2970.75
16867558,16867558,1752557158000000,2970.45
16867559,16867559,1752557159000000,2970.3
16867560,16867560,1752557160000000,2970.3
16867561,16867561,1752557161000000,2970.3
16867562,16867562,1752557162000000,2970.6
16867563,16867563,1752557163000000,2970.79
16867564,16867564,1752557164000000,2970.79
16867565,16867565,1752557165000000,2970.79
16867566,16867566,1752557166000000,2970.79
16867567,16867567,1752557167000000,2970.79
16867568,16867568,1752557168000000,2970.79
16867569,16867569,1752557169000000,2970.9
16867570,16867570,1752557170000000,2970.9
16867571,16867571,1752557171000000,2971.0
16867572,16867572,1752557172000000,2971.0
16867573,16867573,1752557173000000,2971.0
16867574,16867574,1752557174000000,2971.0
16867575,16867575,1752557175000000,2971.0
16867576,16867576,1752557176000000,2971.0
16867577,16867577,1752557177000000,2971.0
16867578,16867578,1752557178000000,2971.0
16867579,16867579,1752557179000000,2971.16
16867580,16867580,1752557180000000,2971.17
16867581,16867581,1752557181000000,2971.29
16867582,16867582,1752557182000000,2971.29
16867583,16867583,1752557183000000,2971.29
16867584,16867584,1752557184000000,2971.29
16867585,16867585,1752557185000000,2970.9
16867586,16867586,1752557186000000,2970.84
16867587,16867587,1752557187000000,2970.84
16867588,16867588,1752557188000000,2970.84
16867589,16867589,1752557189000000,2970.84
16867590,16867590,1752557190000000,2970.84
16867591,16867591,1752557191000000,2970.85
16867592,16867592,1752557192000000,2970.85
16867593,16867593,1752557193000000,2970.85
16867594,16867594,1752557194000000,2970.85
16867595,16867595,1752557195000000,2970.85
16867596,16867596,1752557196000000,2970.85
16867597,16867597,1752557197000000,2970.85
16867598,16867598,1752557198000000,2970.85
16867599,16867599,1752557199000000,2971.19
16867600,16867600,1752557200000000,2971.19
16867601,16867601,1752557201000000,2971.35
16867602,16867602,1752557202000000,2971.35
16867603,16867603,1752557203000000,2971.39
16867604,16867604,1752557204000000,2971.39
16867605,16867605,1752557205000000,2971.39
16867606,16867606,1752557206000000,2971.39
16867607,16867607,1752557207000000,2971.39
16867608,16867608,1752557208000000,2971.39
16867609,16867609,1752557209000000,2971.39
16867610,16867610,1752557210000000,2971.39
16867611,16867611,1752557211000000,2971.39
16867612,16867612,1752557212000000,2971.39
16867613,16867613,1752557213000000,2971.39
16867614,16867614,1752557214000000,2971.11
16867615,16867615,1752557215000000,2971.11
16867616,16867616,1752557216000000,2971.11
16867617,16867617,1752557217000000,2971.11
16867618,16867618,1752557218000000,2971.1
16867619,16867619,1752557219000000,2971.1
16867620,16867620,1752557220000000,2970.9
16867621,16867621,1752557221000000,2970.9
16867622,16867622,1752557222000000,2971.06
16867623,16867623,1752557223000000,2971.06
16867624,16867624,1752557224000000,2971.06
16867625,16867625,1752557225000000,2971.06
16867626,16867626,1752557226000000,2971.06
16867627,16867627,1752557227000000,2971.06
16867628,16867628,1752557228000000,2971.06
16867629,16867629,1752557229000000,2971.06
16867630,16867630,1752557230000000,2971.06
16867631,16867631,1752557231000000,2971.06
16867632,16867632,1752557232000000,2971.06
16867633,16867633,1752557233000000,2970.9
16867634,16867634,1752557234000000,2970.9
16867635,16867635,1752557235000000,2970.9
16867636,16867636,1752557236000000,2970.98
16867637,16867637,1752557237000000,2970.98
16867638,16867638,1752557238000000,2970.97
16867639,16867639,1752557239000000,2970.97
16867640,16867640,1752557240000000,2970.98
16867641,16867641,1752557241000000,2970.97
16867642,16867642,1752557242000000,2971.05
16867643,16867643,1752557243000000,2971.05
16867644,16867644,1752557244000000,2971.04
16867645,16867645,1752557245000000,2971.04
16867646,16867646,1752557246000000,2971.05
16867647,16867647,1752557247000000,2971.05
16867648,16867648,1752557248000000,2971.04
16867649,16867649,1752557249000000,2971.44
16867650,16867650,1752557250000000,2971.5
16867651,16867651,1752557251000000,2971.44
16867652,16867652,1752557252000000,2971.44
16867653,16867653,1752557253000000,2971.31
16867654,16867654,1752557254000000,2970.75
16867655,16867655,1752557255000000,2970.71
16867656,16867656,1752557256000000,2970.71
16867657,16867657,1752557257000000,2970.71
16867658,16867658,1752557258000000,2970.7
16867659,16867659,1752557259000000,2970.7
16867660,16867660,1752557260000000,2970.0
16867661,16867661,1752557261000000,2970.2
16867662,16867662,1752557262000000,2970.2
16867663,16867663,1752557263000000,2970.2
16867664,16867664,1752557264000000,2970.19
16867665,16867665,1752557265000000,2970.12
16867666,16867666,1752557266000000,2970.12
16867667,16867667,1752557267000000,2970.11
16867668,16867668,1752557268000000,2970.14
16867669,16867669,1752557269000000,2970.19
16867670,16867670,1752557270000000,2970.18
16867671,16867671,1752557271000000,2970.19
16867672,16867672,1752557272000000,2970.2
