timestamp,currentPriceOutside,currentPrice,cumulativeVolume
2025-07-15T23:52:36.000000000,3133.86,3134.12,606.9097904264105
2025-07-15T23:52:40.000000000,3133.7,3134.12,606.9097904264105
2025-07-15T23:52:44.000000000,3133.79,3134.12,606.9097904264105
2025-07-15T23:52:48.000000000,3132.6,3134.12,606.9097904264105
2025-07-15T23:52:52.000000000,3133.1,3134.12,606.9097904264105
2025-07-15T23:52:56.000000000,3133.31,3134.12,606.9097904264105
2025-07-15T23:53:00.000000000,3133.69,3134.12,606.9097904264105
2025-07-15T23:53:04.000000000,3133.31,3134.12,606.9097904264105
2025-07-15T23:53:08.000000000,3133.11,3134.12,606.9097904264105
2025-07-15T23:53:12.000000000,3132.65,3134.12,606.9097904264105
2025-07-15T23:53:16.000000000,3132.79,3134.12,606.9097904264105
2025-07-15T23:53:20.000000000,3132.79,3134.12,606.9097904264105
2025-07-15T23:53:24.000000000,3132.41,3134.12,606.9097904264105
2025-07-15T23:53:28.000000000,3132.17,3134.12,606.9097904264105
2025-07-15T23:53:32.000000000,3132.72,3134.12,606.9097904264105
2025-07-15T23:53:36.000000000,3133.4,3134.12,606.9097904264105
2025-07-15T23:53:40.000000000,3133.33,3134.12,606.9097904264105
2025-07-15T23:53:44.000000000,3133.07,3134.12,606.9097904264105
2025-07-15T23:53:48.000000000,3132.49,3134.12,606.9097904264105
2025-07-15T23:53:52.000000000,3132.48,3134.12,606.9097904264105
2025-07-15T23:53:56.000000000,3132.37,3134.12,606.9097904264105
2025-07-15T23:54:00.000000000,3131.52,3131.520000000001,669.2491816123573
2025-07-15T23:54:04.000000000,3131.36,3131.520000000001,669.2491816123573
2025-07-15T23:54:08.000000000,3131.32,3131.520000000001,669.2491816123573
2025-07-15T23:54:12.000000000,3131.21,3131.520000000001,669.2491816123573
2025-07-15T23:54:16.000000000,3131.38,3131.520000000001,669.2491816123573
2025-07-15T23:54:20.000000000,3131.39,3131.520000000001,669.2491816123573
2025-07-15T23:54:24.000000000,3131.39,3131.520000000001,669.2491816123573
2025-07-15T23:54:28.000000000,3131.84,3131.520000000001,669.2491816123573
2025-07-15T23:54:32.000000000,3132.28,3131.520000000001,669.2491816123573
